89,tt0488015,2016-05-04,2016-05-04,,G�ketsu Jiraiya,https://www.imdb.com/title/tt0488015/,short,5.8,21,1921,"Short, Action",140,1921-02-01,Sh�z� Makino
90,tt0012513,2016-05-04,2016-05-04,,The Nut,https://www.imdb.com/title/tt0012513/,movie,6.5,74,1921,"Action, Comedy, Romance",212,1921-03-06,Theodore Reed
91,tt0011984,2016-05-04,2016-05-04,,The Boat,https://www.imdb.com/title/tt0011984/,short,7.1,23,1921,"Short, Comedy, Family",2903,1921-11-20,"Buster Keaton, Edward F. Cline"
92,tt0012543,2016-05-04,2016-05-04,,The Paleface,https://www.imdb.com/title/tt0012543/,short,6.9,20,1922,"Short, Comedy, Western",2677,1922-01-15,"Buster Keaton, Edward F. Cline"
93,tt0013704,2016-05-04,2016-05-04,,The Trap,https://www.imdb.com/title/tt0013704/,movie,6.0,60,1922,Drama,120,1922-05-09,Robert Thornby
94,tt0013416,2016-05-04,2016-05-04,,Mud and Sand,https://www.imdb.com/title/tt0013416/,short,5.8,26,1922,"Comedy, Short, Adventure, Family",329,1922-11-13,Gilbert Pratt
95,tt0013858,2016-05-04,2016-05-04,,The Balloonatic,https://www.imdb.com/title/tt0013858/,short,6.6,22,1923,"Short, Comedy",2614,1923-01-22,"Buster Keaton, Edward F. Cline"
96,tt0014886,2016-05-04,2016-05-04,,"A Few Moments with Eddie Cantor, Star of 'Kid Boots'",https://www.imdb.com/title/tt0014886/,short,6.2,7,1923,"Comedy, Short, Music",125,1923-04-15,Lee De Forest
97,tt0015384,2016-05-04,2016-05-04,,Symphonie diagonale,https://www.imdb.com/title/tt0015384/,short,6.0,7,1924,"Animation, Short, Music",1255,1924-11-05,Viking Eggeling
98,tt0336115,2016-05-04,2016-05-04,,Buy an Electric Refrigerator,https://www.imdb.com/title/tt0336115/,short,4.4,1,1926,Short,94,,
99,tt0363074,2016-05-04,2016-05-04,,Slick Sleuths,https://www.imdb.com/title/tt0363074/,short,5.9,7,1926,"Short, Animation, Comedy",127,1926-08-01,"Charles R. Bowers, Bud Fisher"
100,tt0455674,2016-05-04,2016-05-04,,The Passaic Textile Strike,https://www.imdb.com/title/tt0455674/,movie,5.7,70,1926,Documentary,32,1926-10-31,Samuel Russak
101,tt0778617,2016-05-04,2016-05-04,,Arthur Conan Doyle,https://www.imdb.com/title/tt0778617/,short,8.0,11,1927,Short,33,,
102,tt0016971,2016-05-04,2016-05-04,,His First Flame,https://www.imdb.com/title/tt0016971/,movie,5.9,48,1927,Comedy,132,1927-05-03,Harry Edwards
103,tt0336695,2016-05-04,2016-05-04,,The Kid Stakes,https://www.imdb.com/title/tt0336695/,movie,7.0,69,1927,Drama,48,1927-06-09,Tal Ordell
104,tt0017825,2016-05-04,2016-05-04,,Downhill,https://www.imdb.com/title/tt0017825/,movie,6.1,80,1927,"Adventure, Drama, Thriller",2126,1927-05-24,Alfred Hitchcock
105,tt0019367,2016-05-04,2016-05-04,,The Sex Life of the Polyp,https://www.imdb.com/title/tt0019367/,short,5.3,11,1928,"Comedy, Short",277,1928-07-25,Thomas Chalmers
106,tt0018654,2016-05-04,2016-05-04,,Arizona Days,https://www.imdb.com/title/tt0018654/,short,5.9,44,1928,"Short, Action, Western",42,1928-08-01,J.P. McGowan
107,tt0017899,2016-05-04,2016-05-04,,For the Term of His Natural Life,https://www.imdb.com/title/tt0017899/,movie,6.0,101,1927,"Adventure, Romance",90,1927-06-20,Norman Dawn
108,tt0019983,2016-05-04,2016-05-04,,High Voltage,https://www.imdb.com/title/tt0019983/,movie,5.3,63,1929,"Crime, Drama, Romance",290,1929-06-29,Howard Higgin
109,tt0019946,2016-05-04,2016-05-04,,The Great Gabbo,https://www.imdb.com/title/tt0019946/,movie,6.1,92,1929,"Drama, Musical, Romance",704,1929-09-12,"Erich von Stroheim, James Cruze"
110,tt0020267,2016-05-04,2016-05-04,,The Phantom in the House,https://www.imdb.com/title/tt0020267/,movie,5.3,64,1929,"Crime, Drama, Mystery, Romance, Thriller",98,1929-10-20,Phil Rosen
111,tt0020305,2016-05-04,2016-05-04,,The Racketeer,https://www.imdb.com/title/tt0020305/,movie,5.5,68,1929,"Crime, Drama, Thriller",353,1929-11-09,Howard Higgin
112,tt0406934,2016-05-04,2016-05-04,,The Limejuice Mystery or Who Spat in Grandfather's Porridge?,https://www.imdb.com/title/tt0406934/,short,4.2,9,1930,"Animation, Comedy, Mystery, Short",28,1930-12-31,Jack Harrison
113,tt0021134,2016-05-04,2016-05-04,,The Medicine Man,https://www.imdb.com/title/tt0021134/,movie,5.0,66,1930,"Comedy, Romance",199,1930-06-15,Scott Pembroke
114,tt0021202,2016-05-04,2016-05-04,,The Oklahoma Cyclone,https://www.imdb.com/title/tt0021202/,movie,4.3,66,1930,"Action, Comedy, Music, Romance, Western",97,1930-08-08,John P. McCarthy
115,tt0174450,2016-05-04,2016-05-04,,Africa Speaks!,https://www.imdb.com/title/tt0174450/,movie,5.2,75,1930,"Documentary, Adventure, History",79,1930-08-15,Walter Futter
116,tt0004102,2016-05-04,2016-05-04,,His Prehistoric Past,https://www.imdb.com/title/tt0004102/,short,5.4,22,1914,"Short, Comedy",767,1914-12-07,Charles Chaplin
